Category	Score	Query_File_Name	ClassificationGroup
Somatic	-10.7670259475708	ES-HES4_P57.txt	220
EC	2.1002607345581055	ES-HUES-2_P21.txt	220
iPS	1.9502339363098145	ES-HUES-2_P21.txt	220
ES	3.254283905029297	ES-HUES-2_P21.txt	220
Somatic	-6.016834735870361	ES-HUES-2_P21.txt	220
EC	1.8565738201141357	ES-HUES-3_P29.txt	220
iPS	2.3703503608703613	ES-HUES-3_P29.txt	220
ES	4.448416709899902	ES-HUES-3_P29.txt	220
Somatic	-7.36070442199707	ES-HUES-3_P29.txt	220
EC	3.2100350856781006	ES-HUES-6_P25.txt	220
iPS	3.483778238296509	ES-HUES-6_P25.txt	220
ES	4.404481410980225	ES-HUES-6_P25.txt	220
Somatic	-9.827544212341309	ES-HUES-6_P25.txt	220
EC	1.7916150093078613	ES-HUES-8_P24.txt	220
iPS	2.0524256229400635	ES-HUES-8_P24.txt	220
ES	4.21682071685791	ES-HUES-8_P24.txt	220
Somatic	-6.768306732177734	ES-HUES-8_P24.txt	220
EC	2.873612880706787	ES-HUES-9_P33.txt	220
iPS	2.976830005645752	ES-HUES-9_P33.txt	220
ES	4.969409942626953	ES-HUES-9_P33.txt	220
Somatic	-9.545441627502441	ES-HUES-9_P33.txt	220
EC	2.7903008460998535	ES-MEL1_P51.txt	220
iPS	2.134908437728882	ES-MEL1_P51.txt	220
ES	6.926706790924072	ES-MEL1_P51.txt	220
Somatic	-10.50124740600586	ES-MEL1_P51.txt	220
EC	2.4219186305999756	ES-MEL4_P35.txt	220
iPS	4.718546390533447	ES-MEL4_P35.txt	220
ES	5.813963413238525	ES-MEL4_P35.txt	220
Somatic	-11.603071212768555	ES-MEL4_P35.txt	220
EC	1.9562716484069824	ES-MIZ6_P27.txt	220
iPS	4.978719711303711	ES-MIZ6_P27.txt	220
ES	5.649830341339111	ES-MIZ6_P27.txt	220
Somatic	-11.261043548583984	ES-MIZ6_P27.txt	220
EC	2.1200547218322754	ES-SEES-1_P30.txt	220
iPS	4.2260260581970215	ES-SEES-1_P30.txt	220
ES	5.476446628570557	ES-SEES-1_P30.txt	220
Somatic	-10.502140045166016	ES-SEES-1_P30.txt	220
EC	1.7412956953048706	ES-SEES-2_P30.txt	220
iPS	5.0560078620910645	ES-SEES-2_P30.txt	220
ES	5.91103458404541	ES-SEES-2_P30.txt	220
Somatic	-11.389768600463867	ES-SEES-2_P30.txt	220
EC	2.0390498638153076	ES-SEES-3_P30.txt	220
iPS	4.597750663757324	ES-SEES-3_P30.txt	220
ES	5.597757339477539	ES-SEES-3_P30.txt	220
Somatic	-10.90239429473877	ES-SEES-3_P30.txt	220
EC	1.7960566282272339	ES-SEES-4_P11.txt	220
iPS	4.190309524536133	ES-SEES-4_P11.txt	220
ES	5.613651752471924	ES-SEES-4_P11.txt	220
Somatic	-10.263535499572754	ES-SEES-4_P11.txt	220
EC	1.5109000205993652	ES-SEES-5_P45.txt	220
iPS	3.1606290340423584	ES-SEES-5_P45.txt	220
ES	4.959834575653076	ES-SEES-5_P45.txt	220
Somatic	-8.314725875854492	ES-SEES-5_P45.txt	220
EC	1.7799997329711914	ES-SEES-6_P45.txt	220
iPS	3.257251024246216	ES-SEES-6_P45.txt	220
ES	5.056488037109375	ES-SEES-6_P45.txt	220
Somatic	-8.775301933288574	ES-SEES-6_P45.txt	220
EC	2.235259532928467	ES-SEES-7_P45.txt	220
iPS	2.84470796585083	ES-SEES-7_P45.txt	220
ES	5.304253101348877	ES-SEES-7_P45.txt	220
Somatic	-9.067893981933594	ES-SEES-7_P45.txt	220
EC	2.025496482849121	ES-SIVF002_P50.txt	220
iPS	2.504869222640991	ES-SIVF002_P50.txt	220
ES	3.806035280227661	ES-SIVF002_P50.txt	220
Somatic	-7.1378045082092285	ES-SIVF002_P50.txt	220
EC	2.2042324542999268	ES-SIVF025_P35.txt	220
iPS	2.4983201026916504	ES-SIVF025_P35.txt	220
ES	3.863609790802002	ES-SIVF025_P35.txt	220
Somatic	-7.294681549072266	ES-SIVF025_P35.txt	220
EC	2.6699917316436768	ES-SIVF043_P12.txt	220
iPS	2.86633038520813	ES-SIVF043_P12.txt	220
ES	4.151742458343506	ES-SIVF043_P12.txt	220
Somatic	-8.4002046585083	ES-SIVF043_P12.txt	220
EC	2.6017796993255615	ES-SIVF044_P13.txt	220
iPS	2.4614357948303223	ES-SIVF044_P13.txt	220
ES	3.9607439041137695	ES-SIVF044_P13.txt	220
Somatic	-7.78861141204834	ES-SIVF044_P13.txt	220
EC	2.285675048828125	ES-SIVF050_P9.txt	220
iPS	2.4078781604766846	ES-SIVF050_P9.txt	220
ES	3.732166051864624	ES-SIVF050_P9.txt	220
Somatic	-7.193068027496338	ES-SIVF050_P9.txt	220
EC	2.004014492034912	ES-WA07_P35.txt	220
iPS	4.235115051269531	ES-WA07_P35.txt	220
ES	5.037275314331055	ES-WA07_P35.txt	220
Somatic	-9.915292739868164	ES-WA07_P35.txt	220
EC	2.2009429931640625	ES-WA09_P39.txt	220
iPS	4.97249698638916	ES-WA09_P39.txt	220
ES	5.146765232086182	ES-WA09_P39.txt	220
Somatic	-11.016180038452148	ES-WA09_P39.txt	220
EC	1.4050923585891724	iPS-Episomal-414C2-iPS_P23.txt	220
iPS	3.326481819152832	iPS-Episomal-414C2-iPS_P23.txt	220
ES	2.454511880874634	iPS-Episomal-414C2-iPS_P23.txt	220
Somatic	-5.925909519195557	iPS-Episomal-414C2-iPS_P23.txt	220
EC	2.114124059677124	iPS-Episomal-Edom-iPS-1_P30.txt	220
iPS	5.9160356521606445	iPS-Episomal-Edom-iPS-1_P30.txt	220
ES	4.695304870605469	iPS-Episomal-Edom-iPS-1_P30.txt	220
Somatic	-11.431386947631836	iPS-Episomal-Edom-iPS-1_P30.txt	220
EC	2.3065178394317627	iPS-Episomal-Edom-iPS-8_P30.txt	220
iPS	5.809422016143799	iPS-Episomal-Edom-iPS-8_P30.txt	220
ES	4.691840648651123	iPS-Episomal-Edom-iPS-8_P30.txt	220
Somatic	-11.459428787231445	iPS-Episomal-Edom-iPS-8_P30.txt	220
EC	2.493560314178467	iPS-Episomal-Edom-iPS-9_P30.txt	220
iPS	5.989480495452881	iPS-Episomal-Edom-iPS-9_P30.txt	220
ES	4.984617233276367	iPS-Episomal-Edom-iPS-9_P30.txt	220
Somatic	-12.149023056030273	iPS-Episomal-Edom-iPS-9_P30.txt	220
EC	2.1791112422943115	iPS-Lenti-ChondiPS2_P9.txt	220
iPS	5.566653728485107	iPS-Lenti-ChondiPS2_P9.txt	220
ES	3.632504940032959	iPS-Lenti-ChondiPS2_P9.txt	220
Somatic	-10.064408302307129	iPS-Lenti-ChondiPS2_P9.txt	220
EC	2.554853677749634	iPS-Lenti-ChondiPS3_P9.txt	220
iPS	5.6368560791015625	iPS-Lenti-ChondiPS3_P9.txt	220
ES	4.316640853881836	iPS-Lenti-ChondiPS3_P9.txt	220
Somatic	-11.192917823791504	iPS-Lenti-ChondiPS3_P9.txt	220
EC	1.7943446636199951	iPS-Retro-201B7-iPS_P31.txt	220
iPS	5.354492664337158	iPS-Retro-201B7-iPS_P31.txt	220
ES	4.461641311645508	iPS-Retro-201B7-iPS_P31.txt	220
Somatic	-10.312248229980469	iPS-Retro-201B7-iPS_P31.txt	220
EC	2.592707633972168	iPS-Retro-AM-iPS-13_P5.txt	220
iPS	6.180675029754639	iPS-Retro-AM-iPS-13_P5.txt	220
ES	3.5591275691986084	iPS-Retro-AM-iPS-13_P5.txt	220
Somatic	-11.013007164001465	iPS-Retro-AM-iPS-13_P5.txt	220
EC	2.064216375350952	iPS-Retro-AM-iPS-20_P10.txt	220
iPS	6.170788764953613	iPS-Retro-AM-iPS-20_P10.txt	220
ES	4.732548236846924	iPS-Retro-AM-iPS-20_P10.txt	220
Somatic	-11.639420509338379	iPS-Retro-AM-iPS-20_P10.txt	220
EC	2.252824544906616	iPS-Retro-AM-iPS-3_P21.txt	220
iPS	6.654659748077393	iPS-Retro-AM-iPS-3_P21.txt	220
ES	3.9080419540405273	iPS-Retro-AM-iPS-3_P21.txt	220
Somatic	-11.49256420135498	iPS-Retro-AM-iPS-3_P21.txt	220
EC	2.612053632736206	iPS-Retro-AM-iPS-8_P29.txt	220
iPS	6.334700584411621	iPS-Retro-AM-iPS-8_P29.txt	220
ES	3.6176135540008545	iPS-Retro-AM-iPS-8_P29.txt	220
Somatic	-11.24545669555664	iPS-Retro-AM-iPS-8_P29.txt	220
EC	2.294888496398926	iPS-Retro-ChondiPS1_P9.txt	220
iPS	6.140503406524658	iPS-Retro-ChondiPS1_P9.txt	220
ES	4.011409282684326	iPS-Retro-ChondiPS1_P9.txt	220
Somatic	-11.131152153015137	iPS-Retro-ChondiPS1_P9.txt	220
EC	2.274726152420044	iPS-Retro-Edom-iPS-1_P23.txt	220
iPS	5.937831401824951	iPS-Retro-Edom-iPS-1_P23.txt	220
ES	4.8149518966674805	iPS-Retro-Edom-iPS-1_P23.txt	220
Somatic	-11.663041114807129	iPS-Retro-Edom-iPS-1_P23.txt	220
EC	2.552194118499756	iPS-Retro-Edom-iPS-2_P31.txt	220
iPS	5.853604793548584	iPS-Retro-Edom-iPS-2_P31.txt	220
ES	4.516895771026611	iPS-Retro-Edom-iPS-2_P31.txt	220
Somatic	-11.60876178741455	iPS-Retro-Edom-iPS-2_P31.txt	220
EC	2.343231201171875	iPS-Retro-Edom-iPS-3_P29.txt	220
iPS	5.390069007873535	iPS-Retro-Edom-iPS-3_P29.txt	220
ES	4.272411346435547	iPS-Retro-Edom-iPS-3_P29.txt	220
Somatic	-10.714165687561035	iPS-Retro-Edom-iPS-3_P29.txt	220
EC	2.166257619857788	iPS-Retro-HDF51-iPS-1_P25.txt	220
iPS	5.934223651885986	iPS-Retro-HDF51-iPS-1_P25.txt	220
ES	4.226924419403076	iPS-Retro-HDF51-iPS-1_P25.txt	220
Somatic	-11.033636093139648	iPS-Retro-HDF51-iPS-1_P25.txt	220
EC	2.3858962059020996	iPS-Retro-HDF51-iPS-10_P37.txt	220
iPS	5.894132137298584	iPS-Retro-HDF51-iPS-10_P37.txt	220
ES	4.044013023376465	iPS-Retro-HDF51-iPS-10_P37.txt	220
Somatic	-11.059391021728516	iPS-Retro-HDF51-iPS-10_P37.txt	220
EC	2.2283425331115723	iPS-Retro-HDF51-iPS-11_P33.txt	220
iPS	6.157632350921631	iPS-Retro-HDF51-iPS-11_P33.txt	220
ES	3.9860379695892334	iPS-Retro-HDF51-iPS-11_P33.txt	220
Somatic	-11.107263565063477	iPS-Retro-HDF51-iPS-11_P33.txt	220
EC	2.3058865070343018	iPS-Retro-HDF51-iPS-12_P33.txt	220
iPS	5.981725215911865	iPS-Retro-HDF51-iPS-12_P33.txt	220
ES	4.185051918029785	iPS-Retro-HDF51-iPS-12_P33.txt	220
Somatic	-11.186203956604004	iPS-Retro-HDF51-iPS-12_P33.txt	220
EC	2.1282947063446045	iPS-Retro-HDF51-iPS-2_P34.txt	220
iPS	6.103376865386963	iPS-Retro-HDF51-iPS-2_P34.txt	220
ES	4.3226823806762695	iPS-Retro-HDF51-iPS-2_P34.txt	220
Somatic	-11.266511917114258	iPS-Retro-HDF51-iPS-2_P34.txt	220
EC	2.2648019790649414	iPS-Retro-HDF51-iPS-3_P34.txt	220
iPS	5.960402011871338	iPS-Retro-HDF51-iPS-3_P34.txt	220
ES	4.437241077423096	iPS-Retro-HDF51-iPS-3_P34.txt	220
Somatic	-11.362014770507812	iPS-Retro-HDF51-iPS-3_P34.txt	220
EC	2.237527370452881	iPS-Retro-HDF51-iPS-5_P34.txt	220
iPS	5.732588291168213	iPS-Retro-HDF51-iPS-5_P34.txt	220
ES	4.180726528167725	iPS-Retro-HDF51-iPS-5_P34.txt	220
Somatic	-10.845868110656738	iPS-Retro-HDF51-iPS-5_P34.txt	220
EC	2.358604907989502	iPS-Retro-HDF51-iPS-6_P33.txt	220
iPS	5.671294212341309	iPS-Retro-HDF51-iPS-6_P33.txt	220
ES	4.350913047790527	iPS-Retro-HDF51-iPS-6_P33.txt	220
Somatic	-11.0958833694458	iPS-Retro-HDF51-iPS-6_P33.txt	220
EC	2.213172197341919	iPS-Retro-HDF51-iPS-7_P33.txt	220
iPS	6.257819175720215	iPS-Retro-HDF51-iPS-7_P33.txt	220
ES	4.416914463043213	iPS-Retro-HDF51-iPS-7_P33.txt	220
Somatic	-11.576007843017578	iPS-Retro-HDF51-iPS-7_P33.txt	220
EC	2.337463855743408	iPS-Retro-HDF51-iPS-9_P33.txt	220
iPS	5.992637634277344	iPS-Retro-HDF51-iPS-9_P33.txt	220
ES	4.354296684265137	iPS-Retro-HDF51-iPS-9_P33.txt	220
Somatic	-11.373262405395508	iPS-Retro-HDF51-iPS-9_P33.txt	220
EC	2.3760547637939453	iPS-Retro-MRC-iPS-11_P4.txt	220
iPS	5.475874423980713	iPS-Retro-MRC-iPS-11_P4.txt	220
ES	4.400784492492676	iPS-Retro-MRC-iPS-11_P4.txt	220
Somatic	-10.900782585144043	iPS-Retro-MRC-iPS-11_P4.txt	220
EC	2.367177724838257	iPS-Retro-MRC-iPS-19_P4.txt	220
iPS	5.0566935539245605	iPS-Retro-MRC-iPS-19_P4.txt	220
ES	3.8524527549743652	iPS-Retro-MRC-iPS-19_P4.txt	220
Somatic	-9.957015037536621	iPS-Retro-MRC-iPS-19_P4.txt	220
EC	2.1641135215759277	iPS-Retro-MRC-iPS-25_P30.txt	220
iPS	5.392382621765137	iPS-Retro-MRC-iPS-25_P30.txt	220
ES	4.326253890991211	iPS-Retro-MRC-iPS-25_P30.txt	220
Somatic	-10.550301551818848	iPS-Retro-MRC-iPS-25_P30.txt	220
EC	2.3725457191467285	iPS-Retro-MRC-iPS-40_P30.txt	220
iPS	5.174419403076172	iPS-Retro-MRC-iPS-40_P30.txt	220
ES	4.224104404449463	iPS-Retro-MRC-iPS-40_P30.txt	220
Somatic	-10.499879837036133	iPS-Retro-MRC-iPS-40_P30.txt	220
EC	2.6225247383117676	iPS-Retro-PAE-iPS-1_P31.txt	220
iPS	6.111956596374512	iPS-Retro-PAE-iPS-1_P31.txt	220
ES	4.331781387329102	iPS-Retro-PAE-iPS-1_P31.txt	220
Somatic	-11.750455856323242	iPS-Retro-PAE-iPS-1_P31.txt	220
EC	2.414698362350464	iPS-Retro-PAE-iPS-11_P30.txt	220
iPS	6.368606090545654	iPS-Retro-PAE-iPS-11_P30.txt	220
ES	4.398240089416504	iPS-Retro-PAE-iPS-11_P30.txt	220
Somatic	-11.852313995361328	iPS-Retro-PAE-iPS-11_P30.txt	220
EC	2.6146597862243652	iPS-Retro-PAE-iPS-4_P31.txt	220
iPS	6.599945068359375	iPS-Retro-PAE-iPS-4_P31.txt	220
ES	4.537538051605225	iPS-Retro-PAE-iPS-4_P31.txt	220
Somatic	-12.391884803771973	iPS-Retro-PAE-iPS-4_P31.txt	220
EC	2.655911445617676	iPS-Retro-PAE-iPS-5_P31.txt	220
iPS	6.075418472290039	iPS-Retro-PAE-iPS-5_P31.txt	220
ES	4.260651111602783	iPS-Retro-PAE-iPS-5_P31.txt	220
Somatic	-11.676084518432617	iPS-Retro-PAE-iPS-5_P31.txt	220
EC	3.134092330932617	iPS-Retro-UtE-iPS-11_P31.txt	220
iPS	5.6391472816467285	iPS-Retro-UtE-iPS-11_P31.txt	220
ES	4.167600631713867	iPS-Retro-UtE-iPS-11_P31.txt	220
Somatic	-11.6574068069458	iPS-Retro-UtE-iPS-11_P31.txt	220
EC	2.6364824771881104	iPS-Retro-UtE-iPS-4_P30.txt	220
iPS	6.105123043060303	iPS-Retro-UtE-iPS-4_P30.txt	220
ES	4.6214280128479	iPS-Retro-UtE-iPS-4_P30.txt	220
Somatic	-12.042779922485352	iPS-Retro-UtE-iPS-4_P30.txt	220
EC	2.2932512760162354	iPS-Retro-UtE-iPS-6_P30.txt	220
iPS	6.000393390655518	iPS-Retro-UtE-iPS-6_P30.txt	220
ES	5.538695812225342	iPS-Retro-UtE-iPS-6_P30.txt	220
Somatic	-12.485611915588379	iPS-Retro-UtE-iPS-6_P30.txt	220
EC	2.2607672214508057	iPS-Retro-UtE-iPS-7_P31.txt	220
iPS	6.326298236846924	iPS-Retro-UtE-iPS-7_P31.txt	220
ES	5.385962009429932	iPS-Retro-UtE-iPS-7_P31.txt	220
Somatic	-12.621419906616211	iPS-Retro-UtE-iPS-7_P31.txt	220
EC	2.2047057151794434	iPS-Sendai-Edom-iPS-23_P30.txt	220
iPS	5.890139579772949	iPS-Sendai-Edom-iPS-23_P30.txt	220
ES	5.267900466918945	iPS-Sendai-Edom-iPS-23_P30.txt	220
Somatic	-12.037376403808594	iPS-Sendai-Edom-iPS-23_P30.txt	220
EC	2.313032627105713	iPS-Sendai-Edom-iPS-30_P30.txt	220
iPS	5.6645379066467285	iPS-Sendai-Edom-iPS-30_P30.txt	220
ES	5.276854515075684	iPS-Sendai-Edom-iPS-30_P30.txt	220
Somatic	-11.923247337341309	iPS-Sendai-Edom-iPS-30_P30.txt	220
EC	2.2022817134857178	iPS-Sendai-Edom-iPS-31_P30.txt	220
iPS	5.449010372161865	iPS-Sendai-Edom-iPS-31_P30.txt	220
ES	5.529983043670654	iPS-Sendai-Edom-iPS-31_P30.txt	220
Somatic	-11.838884353637695	iPS-Sendai-Edom-iPS-31_P30.txt	220
EC	2.3288626670837402	iPS-Sendai-Edom-iPS-35_P30.txt	220
iPS	5.715220928192139	iPS-Sendai-Edom-iPS-35_P30.txt	220
ES	5.227895259857178	iPS-Sendai-Edom-iPS-35_P30.txt	220
Somatic	-11.947936058044434	iPS-Sendai-Edom-iPS-35_P30.txt	220
EC	1.999085783958435	iPS-Sendai-Edom-iPS-39_P30.txt	220
iPS	5.688894748687744	iPS-Sendai-Edom-iPS-39_P30.txt	220
ES	5.376172065734863	iPS-Sendai-Edom-iPS-39_P30.txt	220
Somatic	-11.70616626739502	iPS-Sendai-Edom-iPS-39_P30.txt	220
EC	2.384564161300659	iPS-Sendai-Edom-iPS-5_P30.txt	220
iPS	5.405579566955566	iPS-Sendai-Edom-iPS-5_P30.txt	220
ES	4.886682033538818	iPS-Sendai-Edom-iPS-5_P30.txt	220
Somatic	-11.38427448272705	iPS-Sendai-Edom-iPS-5_P30.txt	220
EC	1.0784695148468018	Primary-AM936EP_P12.txt	220
iPS	-7.645201206207275	Primary-AM936EP_P12.txt	220
ES	-7.608640193939209	Primary-AM936EP_P12.txt	220
Somatic	15.391302108764648	Primary-AM936EP_P12.txt	220
EC	1.2858151197433472	Primary-CCD1079SK.txt	220
iPS	-6.903690814971924	Primary-CCD1079SK.txt	220
ES	-5.043665885925293	Primary-CCD1079SK.txt	220
Somatic	11.915475845336914	Primary-CCD1079SK.txt	220
EC	1.213018536567688	Primary-Chond1.txt	220
iPS	-5.5915093421936035	Primary-Chond1.txt	220
ES	-4.019047737121582	Primary-Chond1.txt	220
Somatic	9.608457565307617	Primary-Chond1.txt	220
EC	0.8715330958366394	Primary-Edom22_P5.txt	220
iPS	-6.943020820617676	Primary-Edom22_P5.txt	220
ES	-7.513453006744385	Primary-Edom22_P5.txt	220
Somatic	14.771085739135742	Primary-Edom22_P5.txt	220
EC	0.8075445294380188	Primary-HBdSMC265.txt	220
iPS	-6.208199501037598	Primary-HBdSMC265.txt	220
ES	-4.405388832092285	Primary-HBdSMC265.txt	220
Somatic	11.004532814025879	Primary-HBdSMC265.txt	220
EC	0.7134680151939392	Primary-HBVSMC266.txt	220
iPS	-5.6220903396606445	Primary-HBVSMC266.txt	220
ES	-3.9125945568084717	Primary-HBVSMC266.txt	220
Somatic	10.105212211608887	Primary-HBVSMC266.txt	220
EC	1.0162771940231323	Primary-HCF1.txt	220
iPS	-6.355429172515869	Primary-HCF1.txt	220
ES	-5.054933071136475	Primary-HCF1.txt	220
Somatic	11.644824981689453	Primary-HCF1.txt	220
EC	1.242900013923645	Primary-HCFaa1.txt	220
iPS	-7.415095329284668	Primary-HCFaa1.txt	220
ES	-5.95478630065918	Primary-HCFaa1.txt	220
Somatic	13.356382369995117	Primary-HCFaa1.txt	220
EC	0.40220215916633606	Primary-HDF258.txt	220
iPS	-5.315762996673584	Primary-HDF258.txt	220
ES	-3.60911226272583	Primary-HDF258.txt	220
Somatic	9.701272010803223	Primary-HDF258.txt	220
EC	1.0287805795669556	Primary-HDF259.txt	220
iPS	-6.851997375488281	Primary-HDF259.txt	220
ES	-5.2998175621032715	Primary-HDF259.txt	220
Somatic	12.318610191345215	Primary-HDF259.txt	220
EC	0.39718392491340637	Primary-HDF51.txt	220
iPS	-5.687807083129883	Primary-HDF51.txt	220
ES	-4.00507926940918	Primary-HDF51.txt	220
Somatic	10.575711250305176	Primary-HDF51.txt	220
EC	0.8352804780006409	Primary-HESMC267.txt	220
iPS	-6.116631031036377	Primary-HESMC267.txt	220
ES	-4.552021503448486	Primary-HESMC267.txt	220
Somatic	11.080354690551758	Primary-HESMC267.txt	220
EC	1.2560796737670898	Primary-HIBEpiC254.txt	220
iPS	-5.226388454437256	Primary-HIBEpiC254.txt	220
ES	-3.690890312194824	Primary-HIBEpiC254.txt	220
Somatic	8.892157554626465	Primary-HIBEpiC254.txt	220
EC	1.0476305484771729	Primary-HPAv263.txt	220
iPS	-6.778139591217041	Primary-HPAv263.txt	220
ES	-5.4590163230896	Primary-HPAv263.txt	220
Somatic	12.435791015625	Primary-HPAv263.txt	220
EC	1.2715996503829956	Primary-HPLF260.txt	220
iPS	-6.811489105224609	Primary-HPLF260.txt	220
ES	-5.377757549285889	Primary-HPLF260.txt	220
Somatic	12.150198936462402	Primary-HPLF260.txt	220
EC	1.3238646984100342	Primary-HRCEpiC255.txt	220
iPS	-4.190648078918457	Primary-HRCEpiC255.txt	220
ES	-1.925997257232666	Primary-HRCEpiC255.txt	220
Somatic	6.028073310852051	Primary-HRCEpiC255.txt	220
EC	1.447230577468872	Primary-HREpiC256.txt	220
iPS	-4.1089606285095215	Primary-HREpiC256.txt	220
ES	-2.0993399620056152	Primary-HREpiC256.txt	220
Somatic	6.01830530166626	Primary-HREpiC256.txt	220
EC	1.3447535037994385	Primary-HRPTEpiC257.txt	220
iPS	-3.9820406436920166	Primary-HRPTEpiC257.txt	220
ES	-1.6719180345535278	Primary-HRPTEpiC257.txt	220
Somatic	5.543626308441162	Primary-HRPTEpiC257.txt	220
EC	0.7349510192871094	Primary-HSkMC268.txt	220
iPS	-5.475698947906494	Primary-HSkMC268.txt	220
ES	-3.832956314086914	Primary-HSkMC268.txt	220
Somatic	9.777864456176758	Primary-HSkMC268.txt	220
EC	1.0437864065170288	Primary-IMR90.txt	220
iPS	-5.685364723205566	Primary-IMR90.txt	220
ES	-4.421566963195801	Primary-IMR90.txt	220
Somatic	10.28868579864502	Primary-IMR90.txt	220
EC	2.2235705852508545	Primary-KDIB2.txt	220
iPS	-4.900495529174805	Primary-KDIB2.txt	220
ES	-2.9006595611572266	Primary-KDIB2.txt	220
Somatic	6.809115409851074	Primary-KDIB2.txt	220
EC	2.2417871952056885	Primary-KERA1.txt	220
iPS	-5.128846168518066	Primary-KERA1.txt	220
ES	-3.049254894256592	Primary-KERA1.txt	220
Somatic	7.207303524017334	Primary-KERA1.txt	220
EC	1.0819692611694336	Primary-MRC5.txt	220
iPS	-5.644121170043945	Primary-MRC5.txt	220
ES	-4.429415702819824	Primary-MRC5.txt	220
Somatic	10.183154106140137	Primary-MRC5.txt	220
EC	2.2025797367095947	Primary-PAE551_P13.txt	220
iPS	-4.43301248550415	Primary-PAE551_P13.txt	220
ES	-3.4529621601104736	Primary-PAE551_P13.txt	220
Somatic	6.899829864501953	Primary-PAE551_P13.txt	220
EC	0.9272799491882324	Primary-UtE1104_P11.txt	220
iPS	-6.808589935302734	Primary-UtE1104_P11.txt	220
ES	-7.032022476196289	Primary-UtE1104_P11.txt	220
Somatic	14.094114303588867	Primary-UtE1104_P11.txt	220
Category	Score	Query_File_Name	ClassificationGroup
EC	5.746300220489502	EC-1777N-Rpmet.txt	230
iPS	-6.576891899108887	EC-1777N-Rpmet.txt	230
ES	-1.9998503923416138	EC-1777N-Rpmet.txt	230
Somatic	3.9656825065612793	EC-1777N-Rpmet.txt	230
EC	5.093857765197754	EC-NCCIT-A3.txt	230
iPS	-1.785616397857666	EC-NCCIT-A3.txt	230
ES	3.315609931945801	EC-NCCIT-A3.txt	230
Somatic	-5.39836311340332	EC-NCCIT-A3.txt	230
EC	7.693839073181152	EC-NCR-G2.txt	230
iPS	-0.6040531396865845	EC-NCR-G2.txt	230
ES	4.380237102508545	EC-NCR-G2.txt	230
Somatic	-10.166177749633789	EC-NCR-G2.txt	230
EC	7.369781494140625	EC-NCR-G3.txt	230
iPS	-0.9326348304748535	EC-NCR-G3.txt	230
ES	3.4961185455322266	EC-NCR-G3.txt	230
Somatic	-8.66677474975586	EC-NCR-G3.txt	230
EC	7.178573131561279	EC-NCR-G4.txt	230
iPS	-0.23480463027954102	EC-NCR-G4.txt	230
ES	3.604382276535034	EC-NCR-G4.txt	230
Somatic	-9.261926651000977	EC-NCR-G4.txt	230
EC	8.282784461975098	EC-NEC14.txt	230
iPS	-1.0667450428009033	EC-NEC14.txt	230
ES	4.543223857879639	EC-NEC14.txt	230
Somatic	-10.4030122756958	EC-NEC14.txt	230
EC	7.6938347816467285	EC-NEC8.txt	230
iPS	-1.8771185874938965	EC-NEC8.txt	230
ES	3.198098659515381	EC-NEC8.txt	230
Somatic	-7.809622287750244	EC-NEC8.txt	230
EC	5.174160480499268	EC-NTERA-2-cloneD1.txt	230
iPS	1.0096393823623657	EC-NTERA-2-cloneD1.txt	230
ES	5.027569770812988	EC-NTERA-2-cloneD1.txt	230
Somatic	-9.77918529510498	EC-NTERA-2-cloneD1.txt	230
EC	3.9357075691223145	EC-PA-1.txt	230
iPS	-2.0469813346862793	EC-PA-1.txt	230
ES	1.538003921508789	EC-PA-1.txt	230
Somatic	-2.112391233444214	EC-PA-1.txt	230
EC	2.0562171936035156	ES-CM6_P19.txt	230
iPS	3.8471012115478516	ES-CM6_P19.txt	230
ES	5.727033615112305	ES-CM6_P19.txt	230
Somatic	-10.314933776855469	ES-CM6_P19.txt	230
EC	1.9923564195632935	ES-CSC14_P29.txt	230
iPS	4.403196334838867	ES-CSC14_P29.txt	230
ES	5.4264140129089355	ES-CSC14_P29.txt	230
Somatic	-10.527586936950684	ES-CSC14_P29.txt	230
EC	2.1352434158325195	ES-FES22_P44.txt	230
iPS	2.435183048248291	ES-FES22_P44.txt	230
ES	3.458752393722534	ES-FES22_P44.txt	230
Somatic	-6.699702739715576	ES-FES22_P44.txt	230
EC	2.9545979499816895	ES-HES2_P105.txt	230
iPS	3.036881923675537	ES-HES2_P105.txt	230
ES	7.282821178436279	ES-HES2_P105.txt	230
Somatic	-11.947882652282715	ES-HES2_P105.txt	230
EC	3.0542356967926025	ES-HES4_P57.txt	230
iPS	2.0315868854522705	ES-HES4_P57.txt	230
ES	6.966732978820801	ES-HES4_P57.txt	230
Somatic	-10.7670259475708	ES-HES4_P57.txt	230
EC	2.1002607345581055	ES-HUES-2_P21.txt	230
iPS	1.866346836090088	ES-HUES-2_P21.txt	230
ES	3.338132381439209	ES-HUES-2_P21.txt	230
Somatic	-6.016834735870361	ES-HUES-2_P21.txt	230
EC	1.8565738201141357	ES-HUES-3_P29.txt	230
iPS	2.2871057987213135	ES-HUES-3_P29.txt	230
ES	4.531592845916748	ES-HUES-3_P29.txt	230
Somatic	-7.36070442199707	ES-HUES-3_P29.txt	230
EC	3.2100350856781006	ES-HUES-6_P25.txt	230
iPS	3.3979110717773438	ES-HUES-6_P25.txt	230
ES	4.490350723266602	ES-HUES-6_P25.txt	230
Somatic	-9.827544212341309	ES-HUES-6_P25.txt	230
